Ticker,Stock_Ex,Price,% Price 7 days,% Price 1 month,% Price 3 months,% Price 1 year,PE,Beta
KSB,HSX,23,-3.89,2.7,2.19,-6.73,24.4527966734394,0.316015297080496
KSD,HNX,4.7,0.0,0.0,0.0,-3.45,-32.8783365349584,0.725527999298922
KSF,HNX,40,0.0,0.0,-1.72,-1.1,49.2131995134061,0
KSH,UpCom,0.7,0.0,0.0,0.0,0.0,-248.579442562855,1.40957000279825
KSQ,HNX,2,0.0,0.0,3.85,-5.56,-14.0198266306006,1.49907983524669
KST,HNX,12,0.0,0.0,-14.29,-7.7,8.96174418631059,-0.0465340460958724
KTC,UpCom,10,0.0,0.0,0.0,-7.14,-112.160996950792,0
KTL,UpCom,25.3,0.0,0.0,-2.71,-0.81,10.9571500443521,-0.509062588501841
KTS,HNX,34.5,3.13,2.35,0.0,9.37,5.54088183575504,0.313644728770485
KTT,HNX,3.4,6.67,0.0,2.94,0.0,-0.687896786733869,-0.466121678981292
KVC,UpCom,2.2,0.0,0.0,7.14,-5.88,-14.4972412198231,0
L10,HSX,23.45,0.0,0.0,6.12,0.0,10.9184497716158,-0.00690234119951497
L12,UpCom,5.2,-9.09,-1.85,0.0,7.55,219.230284084101,0
L14,HNX,39.7,-1.6,2.5,1.89,-9.97,-21.1684094973258,-0.0878976426255368
L18,HNX,31.1,0.0,0.9,0.0,-16.18,52.957390136025,0.768381386381562
L35,UpCom,5.7,0.0,14.58,13.11,0.0,-1.63827269194077,0.0155989834370344
L40,HNX,19,0.0,0.0,0.0,0.0,-1571.33435220807,0
L43,HNX,5.2,0.0,8.33,0.0,0.0,-0.929355846780173,0.541056874945228
L44,UpCom,0.6,0.0,0.0,0.0,0.0,-0.226404531587813,0.787222855139777
L45,UpCom,3.2,0.0,-12.5,0.0,0.0,163.692940008754,0
L61,HNX,4.9,0.0,-1.96,6.52,0.0,-0.429467869100965,0.20340022785032
L62,HNX,3.3,9.37,0.0,5.56,0.0,5.47025540556517,0.465432630219544
L63,UpCom,4.6,0.0,0.0,0.0,0.0,0,0
LAF,HSX,12.8,-2.78,0.0,0.0,-0.34,8.25351143471547,1.13543512732021
LAI,UpCom,40,-8.05,0.0,0.0,0.0,356.302690432566,0
LAS,HNX,12.6,-0.83,3.91,-4.5,-13.07,17.6383419200185,0.387783717465603
LAW,UpCom,20.4,0.0,-2.89,-2.89,-2.89,17.0382239254444,0
LBC,UpCom,18.4,0.0,0.0,0.0,-5.56,0,0
LBE,HNX,15.5,0.0,0.0,0.0,-45.0,28.8918889052183,0.141091928840592
LBM,HSX,47.7,-0.3,0.0,-3.02,1.95,6.94339414123174,-0.167335136647701
LCC,UpCom,7.3,0.0,0.0,0.0,0.0,0,0
LCD,HNX,26.7,0.0,0.0,0.0,0.0,-60.3596045921379,0.0556480588905442
LCG,HSX,11.15,-6.08,1.59,2.43,-6.76,36.7511834917321,1.04934241208842
LCM,UpCom,2.7,0.0,0.0,8.57,0.0,-69.16987770889,0.881354351273202
LCS,UpCom,0.8,0.0,-8.33,0.0,0.0,-24.1786516792915,0.279642450267286
LDG,HSX,3.64,-3.72,0.26,-1.1,-6.4,-7.51012761540546,0
LDP,HNX,16,-1.32,3.23,0.0,-7.02,-7.11858502891999,0.517439862542955
LDW,UpCom,12.3,0.0,0.0,0.0,-2.98,14.3453560337405,0
LEC,HSX,7.02,0.27,4.48,-5.0,-6.79,-14.6901926679255,0
LG9,UpCom,11,14.58,0.0,-10.99,-10.99,0,0
LGC,HSX,50.8,0.0,0.0,0.19,-0.1,42.9029944844131,0.476541367409757
LGL,HSX,3.93,-0.79,-0.49,-0.37,-7.24,7.07534642245017,0.734166588937599
LGM,UpCom,10.5,0.0,0.0,11.11,14.04,0,0
LHC,HNX,52.5,1.54,2.38,-2.74,-5.41,8.55887871245062,0.0418894049601262
LHG,HSX,28.3,-4.35,0.0,-0.36,-5.56,8.34719871856805,0.471597798712807
LIC,UpCom,15.9,9.49,-4.49,5.11,-1.89,-457.963235160721,0
LIG,HNX,3.8,0.0,2.33,1.79,-7.89,538.869331176597,0.455173620222164
LIX,HSX,46.5,0.0,0.0,0.0,-2.84,8.47621074571678,0.428224979013152
LKW,UpCom,30.5,0.0,0.0,0.0,-4.92,0,-0.0609514275263269
LLM,UpCom,8.7,-11.11,0.0,5.04,10.07,-14.9929926398728,0
LM3,UpCom,2.5,0.0,0.0,0.0,0.0,-2.18434900470787,0.408245825443278
LM7,UpCom,2.5,4.0,0.0,-6.67,-10.0,-0.648495878760653,1.38761169428299
LM8,HSX,13,0.0,0.0,0.0,0.0,11.7023516359031,0.182725492024998
LMC,UpCom,15,0.0,0.0,0.0,0.0,0,0
LMH,UpCom,3,0.0,0.0,4.65,-1.52,4.364469153671,0
LMI,UpCom,9,0.0,0.0,0.0,-9.09,0,0
LNC,UpCom,10,0.0,0.0,-0.4,-0.4,0,0
LO5,UpCom,1.1,0.0,0.0,0.0,0.0,-0.167810652272085,0.0806381687332004
LPT,UpCom,6.7,11.59,-5.35,-6.6,-19.17,-76.3248544864546,0
LQN,UpCom,2.5,0.0,-11.54,0.0,0.0,0,0
LSG,UpCom,12.2,-8.66,3.45,0.0,-2.74,29.039788693645,0
LSS,HSX,10.9,-6.92,3.03,0.0,-7.29,49.8418113780085,0.639212760003731
LTC,UpCom,3.8,0.0,13.04,0.0,0.0,-3.80481904142363,0.354657786346508
LTG,UpCom,22.9,-14.91,-19.13,-18.14,-25.13,5.32007972620825,0
LUT,HNX,1,0.0,0.0,0.0,0.0,-8.99051845390048,0.221244231755256
M10,UpCom,17.9,0.0,0.57,4.65,-8.87,4.82132445593534,0
MA1,UpCom,15,0.0,0.0,0.0,-9.39,0,0
MAC,HNX,9.9,-1.96,1.02,-0.93,-4.05,5.2747069711432,0.995968802033126
MAS,HNX,30.9,0.0,0.0,9.97,0.0,32.5454494654288,0.150205941635264
MBB,HSX,17.4,0.59,0.55,1.84,-5.31,5.16205675486919,0.883966047943289
MBG,HNX,4,-2.56,0.0,1.69,-6.38,11.7191820893963,0
MBN,UpCom,7.9,0.0,0.0,0.0,0.0,0,0
MBS,HNX,18.4,-6.98,5.26,-10.94,-21.46,13.1413964883015,0
MCC,HNX,11,0.0,0.0,5.0,-2.94,15.2450551749371,0.0090263780562615
MCD,UpCom,15.7,0.0,0.0,0.0,-7.15,0,0
MCF,HNX,8.3,-4.65,1.18,9.65,-9.03,10.2029040105881,-0.439050039435632
MCG,UpCom,2.4,-4.55,0.0,0.0,-100.0,-1.55897248282776,0.95075086279265
MCH,UpCom,72.8,-0.26,-0.13,0.89,-6.44,9.66693056358189,0
MCM,UpCom,37.4,-1.07,-0.26,0.52,-4.59,11.927587109176,0
MCO,HNX,3.8,0.0,0.0,0.0,0.0,109.019513360318,0.671217488982978
MCP,HSX,34,-0.72,0.0,3.13,-0.34,38.1539904429269,0.434474396045145
MDA,UpCom,9,0.0,0.0,0.0,0.0,0,0
MDC,HNX,10.5,-0.96,0.0,0.0,-6.72,2.03670900344033,-0.217597055472789
MDF,UpCom,8.8,0.0,0.0,2.96,14.71,-17.2912601463179,-0.0184144158019367
MDG,HSX,14.9,-5.17,0.0,1.49,0.0,8.61310889195477,-0.0974722507228803
MEC,UpCom,6.5,0.0,0.0,0.0,0.0,-1.08620827788951,0.527999298922093
MED,HNX,26,0.0,0.39,-9.64,-1.92,26.3727831173176,0
MEF,UpCom,2.2,0.0,0.0,0.0,0.0,0,0
MEL,HNX,6.9,1.52,-5.97,3.12,-12.31,-19.8006830873234,0
MES,UpCom,10,0.0,0.0,0.0,0.0,-102.577936812356,0
MFS,UpCom,29,0.0,0.0,0.34,-0.38,5.48939618245012,0
MGC,UpCom,5.5,13.64,0.0,-5.36,-11.11,0,0
MGG,UpCom,26.4,-8.09,-5.03,-15.4,-2.25,0,0
MGR,UpCom,6.8,-15.0,5.45,0.0,0.0,-12.8522074498131,0
MH3,UpCom,34.5,-1.18,1.54,-8.91,-26.07,12.5830022444668,0
MHC,HSX,8.17,-6.94,2.19,7.0,-2.38,10.039443701434,0.74983676895812
MHL,HNX,3.3,0.0,0.0,0.0,0.0,7.59922236684625,0.115414950486373
MIC,UpCom,14,-6.67,0.0,1.04,3.08,20.3208499437033,-0.782777777777778
MIE,UpCom,7.5,0.0,0.0,0.0,0.0,-119.843696835096,0
MIG,HSX,16.45,-0.3,-0.58,0.26,-6.94,20.0466432636042,0
MIM,HNX,4.2,0.0,0.0,0.0,0.0,-1.34204195859841,0.0935939006222066
MKP,UpCom,25.7,3.9,2.88,2.66,-3.69,30.3587209658082,0.249728791494901
MKV,HNX,9.7,0.0,-5.56,-4.17,0.0,8.19461368214513,-0.0384648260535088
MLC,UpCom,12.8,0.0,0.0,0.0,-10.08,0,0
MLS,UpCom,11,0.0,14.4,-2.67,0.0,1.2813498748429,0
MML,UpCom,25.6,-11.65,-0.36,0.0,0.0,-21.1027050070117,0
MNB,UpCom,23,0.0,0.0,0.97,-6.41,6.46004946931994,0
MND,UpCom,8.4,0.0,0.0,0.0,-1.38,0,0
MPC,UpCom,17.2,1.82,0.0,4.37,-3.3,32.7571565608355,0.43148959985076
MPT,UpCom,0.6,0.0,16.67,0.0,0.0,-13.3123081234958,0
MPY,UpCom,7,0.0,0.0,0.0,-8.57,0,0
MQB,UpCom,9,0.0,0.0,0.0,-3.89,0,0
MQN,UpCom,21.3,11.52,0.0,-11.5,-11.5,0,0
MRF,UpCom,36.5,0.0,0.0,-10.19,-7.57,0,0
MSB,HSX,13.3,-0.81,1.84,1.74,-5.43,7.533797961845,0
MSH,HSX,36.2,-6.56,0.45,-0.9,-2.97,13.1930132082711,0
MSN,HSX,63.9,0.34,-0.14,2.2,0.24,87.2283826715881,0.676615987314616
MSR,UpCom,14.3,-5.59,-0.57,1.2,-4.8,-28.0709052697728,0
MST,HNX,4.8,-2.17,0.0,1.59,-17.93,6.61855042288715,0
MTA,UpCom,3.9,-7.32,0.0,0.0,8.62,-14.5866497083181,0
MTB,UpCom,9.9,0.0,0.0,0.0,-1.0,NaN,0
MTC,UpCom,6.6,0.0,0.0,40.0,0.0,0,0
MTG,UpCom,7.5,0.0,0.0,8.2,0.0,-2.23673403886399,0.635388489879675
MTH,UpCom,12,0.0,0.0,0.0,-7.58,0,-0.0264905762085363
MTL,UpCom,4.4,0.0,2.27,2.22,0.0,0,0
MTP,UpCom,9.8,0.0,0.0,-0.99,-5.58,0,-0.024440251814489
MTS,UpCom,11.2,-14.78,12.9,0.0,0.0,27.5643747027676,0
MTV,UpCom,14,14.81,-17.5,-4.24,-4.24,27.5246832464804,0
MVB,HNX,20.9,-0.5,0.0,-4.52,-5.26,8.40179951141146,0
MVC,UpCom,11.3,-4.13,1.85,-0.66,-5.29,17.6069289307225,0
MVN,UpCom,17.3,1.18,-12.5,-1.58,1.53,12.1555642277177,0
MWG,HSX,38.95,-6.91,2.77,1.51,-7.05,104.3965633869,0.727264247738084
NAB,UpCom,14.3,-2.26,-0.71,0.75,-20.91,8.50187853926059,0
NAC,UpCom,0.8,0.0,0.0,0.0,-70.83,0,0
NAF,HSX,14.9,-0.69,1.24,2.05,-5.56,9.48824763603278,0
NAG,HNX,9.6,-3.03,0.96,-3.4,-6.68,15.6911286095265,0.867934449215669
NAP,HNX,5.3,0.0,0.0,-9.66,-9.66,9.32283557609857,0
NAS,UpCom,29.9,0.0,0.0,0.0,0.0,5.54635294065159,0
NAU,UpCom,5.4,0.0,-6.82,0.0,-17.21,0,0
NAV,HSX,15.5,-6.08,1.33,0.66,-6.96,7.96397000556073,0.441936386531107
NAW,UpCom,7.9,0.0,0.0,0.0,-0.7,59.5847896158391,0
NBB,HSX,20.2,0.0,6.82,-1.22,-1.81,169.529593181186,0.529334950097939
NBC,HNX,10.9,-0.95,0.91,0.78,-12.02,6.79064798249246,0.402944527210586
NBE,UpCom,11.6,0.0,0.0,0.0,-9.27,-14.9928435762084,0
NBP,HNX,14.5,0.7,-8.78,-1.38,-8.09,9.00759024887256,0.262904215230918
NBT,UpCom,13,0.0,0.0,0.0,-3.36,7.33658794117177,0
NBW,HNX,22.7,4.17,0.0,-0.38,1.83,10.4924561959759,-0.0232155100175211
NCS,UpCom,19.3,4.4,0.0,2.59,0.0,0,0
NCT,HSX,87.2,-0.82,0.34,1.0,-1.47,11.1134643891311,0.773505303760849
ND2,UpCom,30,-0.32,0.0,-8.01,-8.82,13.5581321452617,-0.168733034287584
NDC,UpCom,211,-0.09,0.0,0.0,-1.78,0,-0.0298018982346033
NDF,UpCom,0.9,0.0,0.0,0.0,0.0,0.978838481955318,0.83954079397073
NDN,HNX,9.5,-3.23,2.02,0.79,-3.17,-18.6804656603728,1.39470686180002
NDP,UpCom,21,0.0,0.0,11.16,-2.27,13.0391473999925,0
NDT,UpCom,6.1,0.0,0.0,-1.33,-4.71,-1.15430287031469,0
NDW,UpCom,6.5,0.0,0.0,-9.62,-21.29,8.12846496936029,0
NDX,HNX,6.4,-1.52,0.0,-6.55,-14.46,4.7324744886707,-0.16054684076768
NED,UpCom,4.7,-4.35,0.0,1.61,-8.0,20.319230221206,0
NET,HNX,57.8,0.0,-4.71,-5.81,-14.18,12.2924335353061,-0.0497765314170537
NFC,HNX,12.9,0.0,0.0,0.0,-9.29,8.31930566763162,-0.140127946718079
NGC,UpCom,2.5,0.0,0.0,0.0,0.0,-1.83505699126959,0.438447639248959
NHA,HSX,15.7,-5.33,0.64,-2.29,-7.26,860.953594303288,0.034089913241609
NHC,HNX,32.6,0.0,-9.76,9.68,-4.34,-110.895572129756,0.585750591534484
NHH,HSX,19.7,-6.59,0.58,0.0,-4.0,9.63915551540143,0
NHP,UpCom,0.5,0.0,0.0,0.0,0.0,-0.531092690787004,0
NHT,HSX,11.85,-0.42,-1.65,-0.81,0.0,7.94582595679737,0
NHV,UpCom,1.2,0.0,-11.76,0.0,2.83,18.4956294910226,0
NJC,UpCom,18.5,0.0,0.0,-10.32,-11.19,0,0
NKG,HSX,19.25,-2.78,2.96,0.0,-6.67,-10.7005598172787,1.26611323570562
NLG,HSX,32,-6.77,0.16,-2.0,-6.91,25.8842069076823,0.201753567764201
NLS,UpCom,5.6,0.0,0.0,0.0,-11.9,0,0
NNC,HSX,21,0.0,-0.29,-0.73,2.81,9.21846170273131,0.461524111556758
NNT,UpCom,37.1,0.0,0.0,0.0,-9.84,0,-0.0208497776408756
NOS,UpCom,0.9,0.0,-10.0,0.0,0.0,-0.111456713300052,0.61558734939759
NQB,UpCom,13.2,0.0,0.0,-2.22,-2.22,19.4631717765273,0
NQN,UpCom,13.5,0.0,0.0,14.62,0.0,12.5094344731519,0
NQT,UpCom,9,0.0,0.0,0.0,-4.67,12.5211544690667,0
NRC,HNX,4.9,-4.17,4.08,1.39,-2.06,-8.94098025263329,0
NS2,UpCom,8,1.27,0.0,-3.9,-1.7,69.8531036253966,0
NSC,HSX,69.6,-1.45,0.0,2.53,-1.92,7.06097276467564,0.124335416472344
NSG,UpCom,13,0.0,0.0,0.0,0.0,0,0
NSH,HNX,4.7,0.0,2.0,0.0,-8.33,-25.0458090582398,0
NSL,UpCom,20,-13.27,0.0,-5.0,-7.22,0,0
NSS,UpCom,2.8239,-5.87,-5.87,-5.87,-29.4,0,0
NST,HNX,7.6,4.05,0.0,-1.19,-3.6,4.07452472444255,-0.305061082024433
NT2,HSX,23.45,-1.52,0.21,0.0,-6.87,14.0244517981091,0.160714629497719
NTB,UpCom,0.5,0.0,0.0,0.0,0.0,-0.0390277275622135,0.00654563656315577
NTC,UpCom,184,-0.92,0.0,-0.25,-9.81,17.2000008137038,0
NTF,UpCom,17.5,0.0,0.0,0.0,0.0,0,0
NTH,HNX,55.9,-4.66,0.0,-9.66,-8.3,9.27045005480702,0
NTL,HSX,23.9,-2.77,0.56,-0.19,-6.73,79.8815694854423,0.757578584087305
NTP,HNX,37.4,0.0,-2.45,0.0,-7.08,12.6297699677535,0.59898343703444
NTT,UpCom,7,-14.29,0.0,-13.19,0.0,86.4425459064387,0
NTW,UpCom,16.1,-11.18,0.0,0.65,-5.56,0,0.00546753171745952
NUE,UpCom,7.9,0.0,1.27,-2.38,-1.44,0,0
NVB,HNX,10.3,-2.94,0.0,6.71,0.0,896105.772828125,0.320129699412847
NVL,HSX,14.55,-3.01,0.72,2.02,-6.84,-383.470650048366,0
NVP,UpCom,7,0.0,0.0,0.0,-2.61,0,0
NVT,HSX,8.08,-5.38,-2.86,0.0,-6.91,-60.2502910724821,0.75767185896838
NWT,UpCom,5,0.0,0.0,-9.68,-9.68,0,0
NXT,UpCom,14.1,0.74,-1.45,0.0,1.23,0,0
OCB,HSX,13.9,1.59,2.32,2.7,-3.6,8.11807260961471,0
OCH,HNX,6.9,0.0,-2.82,4.71,0.0,15.7684102085671,0.00560862325825957
ODE,UpCom,43.6,-0.47,1.42,-0.22,-3.98,78.2581890073473,0
OGC,HSX,7.22,1.56,-0.18,-0.22,-7.45,25.3032858763474,0.847775394086373
OIL,UpCom,10.2,-2.97,0.99,1.59,-3.14,34.2022194938593,0
ONE,HNX,5.3,-1.89,1.82,-3.57,-9.72,15.8718749367219,0.459556568223644
ONW,UpCom,3.3,0.0,0.0,0.0,0.0,0,0
OPC,HSX,23,0.0,1.78,0.87,-1.3,10.735511943548,0.418990765786774
ORS,HSX,15.45,-5.92,5.12,0.29,-3.65,24.0551875317252,0.554727894137236
PAC,HSX,25,-5.65,3.83,0.0,0.0,11.4054754690781,0.181233093927805
PAI,UpCom,10.1,10.0,0.0,0.0,-6.15,22.2565062463072,0
PAN,HSX,18.2,-1.96,3.15,1.08,-7.18,16.4905809488945,0.240929017815502
PAP,UpCom,14.3,0.0,14.4,0.0,-11.36,-748.283309943473,0
PAS,UpCom,4.2,0.0,2.44,3.57,-6.9,30.2127579058167,0
PAT,UpCom,93,-1.4,0.75,-0.37,-24.54,4.83530319967205,0
PBC,UpCom,10.2,-1.92,-0.92,-2.33,-2.99,16.5592939554462,0
PBP,HNX,11.4,-1.79,-6.8,-6.8,-15.65,12.3952555009677,2.51831610044313
PBT,UpCom,8,0.0,0.0,-5.76,-5.76,9.08170589255237,0
PC1,HSX,26.5,-6.69,2.83,0.0,-6.99,0,0
PCC,UpCom,17,0.0,-1.08,0.72,-6.25,0,0
PCE,HNX,19.5,-6.53,-0.48,-10.37,-10.37,17.0365332647821,0
PCF,UpCom,5.2,0.0,-5.45,0.0,0.0,-1.56605321837217,0
PCG,HNX,6.9,3.03,6.15,4.69,0.0,30.943118622514,-0.0324229222520107
PCH,HNX,8.6,0.0,0.0,-17.35,-22.52,14.2212302093457,0
PCM,UpCom,12.9,-0.8,-11.35,5.17,13.11,113.014245881534,0
PCN,UpCom,9,0.0,0.0,0.0,0.0,-6.74243660181259,0
PCT,HNX,7.1,0.0,1.37,0.0,-1.49,11.1145452130939,0.929103496626063
PDB,HNX,9.4,0.0,0.0,-2.02,-9.77,-27.429372591408,0
PDC,UpCom,6,8.93,5.56,-2.94,0.0,119.858021666757,0.247831040224345
PDN,HSX,106.3,6.87,0.0,0.0,0.0,35.7313446872209,0.422721761029755
PDR,HSX,22.55,-6.89,2.21,0.22,-6.93,32.9290132764585,0.647047850013991
PDV,UpCom,10.7,-6.54,0.0,-1.64,-11.06,4.45532610528867,0
PEC,UpCom,8.8,0.0,0.0,0.0,0.0,-29060418.9103244,0.0414877846870608
PEG,UpCom,4.7,0.0,0.0,0.0,-14.29,579.669330783908,0
PEN,HNX,8.9,0.0,6.76,-1.37,0.0,-7.7031265829878,1.60289346777729
PEQ,UpCom,39,-1.23,0.0,0.0,-4.55,0,0
PET,HSX,22.8,-6.86,3.19,0.49,-7.21,30.9586273666676,1.458072940957
PFL,UpCom,3,-3.57,0.0,2.38,-12.2,-59.7054984342172,1.76978354219613
PGB,UpCom,24.9,-3.02,1.09,0.35,-4.0,15.0236326806212,0
PGC,HSX,14.25,-0.34,0.0,-1.23,-1.16,8.50004190207803,0.408450704225352
PGD,HSX,36.2,0.14,-2.6,-1.19,1.79,9.98966348889073,0.324503311258278
PGI,HSX,24,-0.39,1.8,0.0,-0.74,26.8537414144316,0.256599197836023
PGN,HNX,8,5.33,0.0,-1.11,0.0,6.97817463588025,0
PGS,HNX,28,-6.0,0.0,0.0,-8.22,15.1765533450232,1.48917710980633
PGT,HNX,3.2,0.0,3.23,2.86,0.0,-4.20449281937619,0.384655852696186
PGV,HSX,21.35,-3.67,-3.81,-0.34,-5.76,11.9150989523855,0
PHC,HSX,6.6,-5.76,0.26,-4.63,-6.56,63.5971773379444,-0.116992375777758
PHH,UpCom,4.4,0.0,0.0,0.0,0.0,-13.2054183114975,0.517483130312856
PHN,HNX,48,0.0,-13.91,-6.38,-11.84,6.82132427990025,0
PHP,UpCom,21.5,-4.5,0.0,0.42,-3.41,13.7251688396258,0
PHR,HSX,44.8,-5.0,1.89,0.76,-1.43,8.41830045388255,0.337468519727637
PHS,UpCom,10.5,-14.71,0.0,4.32,-1.48,19.7785766008599,3.23606168446026
PIA,HNX,25.8,0.0,7.57,9.51,-7.07,9.07698555593823,0
PIC,HNX,13.4,0.72,-7.53,-2.25,-7.54,12.6239707809042,0
PID,UpCom,2.3,0.0,-5.26,0.0,0.0,-8.03398589427218,0.0355797037945842
PIS,UpCom,9.9,0.0,0.0,0.0,9.54,9.68585441848769,0
PIT,HSX,7.3,3.62,0.3,6.93,4.79,213.232862040783,0.213972577184964
PIV,UpCom,1.2,0.0,7.69,0.0,0.0,-0.197651541465518,0.207867679928476
PJC,HNX,22.5,0.0,-9.58,0.0,-6.0,7.32800646464988,-0.336517395495574
PJS,UpCom,23,0.0,0.0,0.0,-2.5,0,0.1726700421616
PJT,HSX,10.25,2.0,-2.38,1.85,-3.26,7.16200002382488,0.317974069583061
PLA,UpCom,6.5,8.2,-1.43,13.85,-2.17,-35.794416659195,0
PLC,HNX,28.6,-1.92,1.51,-0.51,-13.78,27.6043426957293,1.16107264919814
PLE,UpCom,16,0.0,0.0,0.0,-2.96,164.493237814209,0
PLO,UpCom,3,0.0,0.0,0.0,0.0,0,0
PLP,HSX,4.08,-1.57,-3.17,0.18,-6.6,-4.46253289851408,0
PLX,HSX,33.1,-2.89,1.74,0.5,0.17,21.302299590356,0
PMB,HNX,10,-3.03,0.0,0.0,-13.43,45.1874444062153,0
PMC,HNX,90,-1.2,5.19,-0.16,-2.8,8.99960394096672,-0.00937691700990272
PMG,HSX,7.6,-5.56,-6.91,0.0,5.51,-38.3837985937786,0
PMJ,UpCom,19.8,0.0,0.0,0.0,-8.57,55.7497922790287,0
PMP,HNX,11.6,0.0,0.0,-7.39,-17.24,7.46268370715617,0
PMS,HNX,30,-5.17,0.0,0.0,-9.42,7.51069232831171,1.00977312390925
PMT,UpCom,6.6,0.0,0.0,-3.61,-2.57,-8.69629812216066,0.238819475193963
PMW,UpCom,29,0.0,0.0,0.0,-16.07,18.4432234909914,0
PNC,HSX,9.9,6.99,4.44,0.0,0.23,6.30376897426751,0.918104654416566
PND,UpCom,6.2,0.0,0.0,0.0,0.0,36.3063582327359,0
PNG,UpCom,17.9,0.0,0.0,0.0,-14.94,0,0
PNJ,HSX,73.8,-1.23,0.26,1.73,0.63,15.158390050461,0.28868575692566
PNP,UpCom,16.9,0.0,0.0,0.0,-7.62,6.32639249529403,0
PNT,UpCom,7.3,0.0,-3.95,-3.95,-5.23,0,0
POB,UpCom,50.6,0.0,0.0,0.0,-0.3,0,0
POM,HSX,4.62,-3.15,-3.11,1.34,-5.95,-1.17905282428794,0.1329167055312
POS,UpCom,12.2,0.0,0.0,-5.08,-8.02,17.0254013146704,0
POT,HNX,16,3.25,0.0,0.0,-1.52,30.7906726614337,0.0466216808342827
POV,UpCom,8.1,1.18,0.0,-8.52,-5.47,19.0302007768674,0.0315934197084125
POW,HSX,11.1,-2.3,2.75,0.74,-0.1,21.5986336827536,0
PPC,HSX,12.85,0.0,-0.36,0.34,-4.64,11.1268002313442,1.05549855423934
PPE,HNX,12,-1.67,0.0,0.0,0.0,12.126141688849,-0.424680184492211
PPH,UpCom,24.7,-4.08,1.15,0.39,-18.77,5.72464674282517,0
PPI,UpCom,0.5,0.0,20.0,0.0,0.0,-13.3901866488962,1.15735472437273
PPP,HNX,14.5,0.0,-3.33,1.97,-10.21,7.26965915966711,0.0140981584280553
PPS,HNX,10.5,0.0,0.91,-7.9,-4.39,9.43701199733094,0.688283235474542
PPT,HNX,11,-0.85,0.84,0.0,0.0,54.304114356415,0
PPY,HNX,9.1,0.0,0.0,0.0,-9.15,6.37667236432335,0
PQN,UpCom,4,0.0,0.0,0.0,0.0,6.69928178170718,0
PRC,HNX,17.2,0.0,0.0,0.0,-51.73,0.935028925052105,-0.0419770396985365
PRE,HNX,17.1,-1.18,0.0,-2.49,-8.34,0,0
PRO,UpCom,3.7,0.0,14.29,0.0,-14.89,0,-0.154582908187821
PRT,UpCom,10.5,9.26,3.17,0.0,0.0,-149.111784724886,0
PSB,UpCom,6,-1.69,0.0,0.0,-1.54,77.3687850615984,-0.13707333038138
PSC,HNX,12,0.0,0.0,0.0,-2.63,21.2598038199413,0.671019192007712
PSD,HNX,16.9,3.27,0.63,-1.6,-33.22,9.4985462844506,0.354833024936118
PSE,HNX,10.8,0.0,0.0,-7.57,-25.56,143.474255455539,0
PSG,UpCom,1.1,0.0,11.11,0.0,0.0,-0.192226027704428,2.12408726223745
PSH,HSX,9.2,-6.96,0.0,-2.19,-4.41,3.77708526764845,0
PSI,HNX,8.4,-3.8,2.08,7.78,-10.0,10.4683269179814,0.0650249759004469
PSL,UpCom,12.7,0.0,0.75,-5.68,-7.96,-159450167.461687,-0.060017711722465
PSN,UpCom,11,0.0,0.0,-5.98,-5.98,13.6092969164371,0
PSP,UpCom,6.5,-6.25,6.15,4.48,-14.13,341.103585089214,0.117690801611506
PSW,HNX,8.5,0.0,-2.52,-2.88,-11.54,-30.8209636485083,0
PTB,HSX,55,-4.39,0.97,1.11,-6.91,11.5120048055324,0.795821285327861
PTC,HSX,5.4,-6.6,1.45,-0.66,-7.5,-17.8951276943172,0.142150918757579
PTD,HNX,5.6,-9.68,0.0,0.0,-6.67,-7.16689000077947,0.016883891958493
PTE,UpCom,2.6,0.0,0.0,0.0,0.0,-1.50274467904954,0
PTG,UpCom,0.4,33.33,0.0,0.0,0.0,0,0.0106366594151281
PTH,UpCom,14.3,0.0,0.0,-10.49,-6.25,34.8004613036643,-0.124646246847506
PTI,HNX,37,0.0,0.98,5.28,5.02,68.9667021202175,-0.183398184176394
PTL,HSX,3.99,-3.36,-4.72,0.44,-7.0,-123.791684323009,1.33075272829027
PTN,UpCom,3.5,0.0,0.0,0.0,-14.46,0,0
PTO,UpCom,18.5,0.0,0.0,0.0,0.0,0,0
PTP,UpCom,10.5,0.0,0.0,0.0,-7.48,0,0.603652080164796
PTS,HNX,8.3,0.0,4.4,-6.59,-9.23,10.0606953143426,-0.175006572605381
PTT,UpCom,8.4,0.0,0.0,0.0,-4.44,0,0.154881312207612
PTV,UpCom,4.1,0.0,6.12,1.82,4.17,141.665036744833,0
PTX,UpCom,1.2,0.0,0.0,0.0,0.0,46.6178140837738,0
PV2,HNX,2.8,0.0,0.0,2.86,-4.35,14.5106997287693,0.960827271930593
PVA,UpCom,0.6,0.0,0.0,0.0,0.0,-344.741872167337,0.25790770652446
PVB,HNX,19.1,-6.67,2.15,-0.88,-6.25,-25.3095067113615,1.59959688020331
PVC,HNX,13.7,-6.72,-23.11,-23.11,-29.72,80.6727252337733,1.57076505126632
PVD,HSX,25.75,-3.88,-0.19,0.19,-3.82,66.747436150792,1.45872586512452
PVE,UpCom,2.1,0.0,-4.55,0.0,0.0,76.7998721509063,1.80843046183507
PVG,HNX,9.3,-3.37,2.08,1.0,-6.92,27.6999113672561,0.717640872841995
