Ticker,Stock_Ex,Price,% Price 7 days,% Price 1 month,% Price 3 months,% Price 1 year,EPS,PE,Beta
HSI,UpCom,1.2,0.0,0.0,0.0,0.0,-3.15907712798972,-0.443167400882957,0.621770357242795
HSL,HSX,9.15,-4.57,-0.43,6.89,-6.67,0.310360895220185,25.4220171468524,0
HSM,UpCom,6.5,-1.75,-10.67,-1.45,7.22,-2.27187670126127,-3.03713665278109,0
HSP,UpCom,13.1,0.0,0.0,0.0,-6.89,0.971138896491802,13.9012040901339,0
HSV,UpCom,4.3,0.0,0.0,0.0,0.0,-0.00820756670022857,-523.906799305116,0
HT1,HSX,11.8,0.88,0.75,0.0,0.0,0.169134477934071,87.799957651382,0.778472157447999
HTC,HNX,0,-100.0,0.0,-1.3,-6.51,2.23757756556497,10.2762431249846,-0.00508281482779774
HTE,UpCom,4,2.7,2.56,0.0,-11.63,0.300580936314159,13.9729420351871,0
HTG,HSX,0,-0.63,1.29,0.73,-2.27,4.54822302807385,6.8598219144968,0
HTI,HSX,16.85,-0.3,-1.18,0.0,0.0,2.15240696772697,7.68906635601421,0.193731927991792
HTL,HSX,14.15,-1.06,0.0,1.29,0.0,2.1939693375299,7.08761044833339,0.392873799085906
HTM,UpCom,10.1,0.0,0.0,-7.2,0.0,-0.15738888645753,-74.9735274554099,0
HTN,HSX,15.45,4.12,-0.65,6.93,-0.27,-0.103975934988229,-189.466918496383,0
HTP,HNX,0,-1.39,1.09,-5.23,0.0,0.0225545082364987,1188.23251294085,0.233371308386644
HTT,UpCom,1.1,0.0,0.0,0.0,0.0,-0.52916380665,-2.07875139262418,0
HTV,HSX,9.33,-0.53,-0.62,2.03,-5.88,0.787888450508196,12.911040352923,-0.0747131797406958
HU1,HSX,6.5,6.74,0.0,5.07,-0.12,0.19769347315102,45.9802736788182,0.124335416472344
HU3,UpCom,4,10.53,2.33,-2.17,-100.0,-1.19966014870798,-4.08449009936458,-0.215558250163231
HU4,UpCom,13.1,15.0,0.75,11.7,0.0,0.478419337122047,36.996832332228,0
HU6,UpCom,5.7,1.64,-1.64,13.46,-1.27,1.33675615123288,4.63809348794228,0
HUB,HSX,16.8,1.83,0.58,0.28,1.18,2.11085489467223,8.29047986394979,0
HUG,UpCom,39.4,12.57,1.55,4.07,-23.16,4.21739206901826,10.02989508866,0
HUT,HNX,0,-4.95,3.62,4.2,-1.75,0.115221243595524,223.917041640074,1.49864166155464
HVA,UpCom,5.2,0.0,-3.77,0.0,-14.93,0.387768248208637,12.8942996831184,0
HVG,UpCom,1.4,0.0,0.0,0.0,0.0,-2.26844232070258,-0.617163587199516,0.925473370021453
HVH,HSX,5.39,-0.18,-1.85,2.06,-0.57,0.455152567922878,13.753629971963,0
HVN,HSX,10.7,0.47,0.0,0.39,-0.46,-2.41120652913622,-5.28780917185369,0
HVT,HNX,0,-100.0,-0.57,-8.38,-11.45,12.2804106750613,4.20181387783616,0.120735733375255
HVX,HSX,3.03,-4.94,1.26,0.26,-3.23,-0.422781314192045,-8.56234624966336,0.474489320026117
HWS,UpCom,12.2,1.75,-3.39,-11.71,-13.03,1.42039685758413,8.37794024709408,0
IBD,UpCom,10,0.0,0.0,0.0,0.0,0.1984022624982,50.4026510286934,0
ICC,UpCom,25.4,-8.0,-0.4,-7.42,-8.93,0,0,0
ICF,UpCom,2.4,0.0,0.0,3.57,-4.76,0.0233659417984306,124.112266692147,0.300345117059976
ICG,HNX,0,-2.27,1.41,5.06,-16.32,0.0744713415870703,100.709881682891,0.712470423275787
ICI,UpCom,5,0.0,0.0,9.09,0.0,0,0,0.131835891437035
ICN,UpCom,45.5,1.09,-0.41,-2.65,-52.58,0,0,0
ICT,HSX,12.65,0.39,-0.39,1.89,-0.64,0.464007867318005,28.1245231367085,0
IDC,HNX,0,-0.02,0.67,-3.69,-10.41,3.7991325289735,13.1101068050005,0
IDI,HSX,10.4,-1.8,1.47,0.71,-3.81,0.625136009197313,23.834813193903,1.18608338774368
IDJ,HNX,0,0.86,0.0,5.97,-2.5,0.588432323085721,12.7457308270733,0.456839891332924
IDP,UpCom,224.2,0.0,0.0,14.99,7.65,13.1783696653842,14.2658010644383,0
IDV,HNX,0,-3.0,0.28,-0.27,-18.66,3.45743945135881,10.6726380950787,0.625010954342301
IFS,UpCom,28.1,0.0,0.0,0.0,-6.82,1.98865092773568,12.6719071952428,0.0880326613932126
IHK,UpCom,16,0.0,0.0,0.0,0.0,1.01630701832144,15.743274140157,0.33436820863086
IJC,HSX,12.8,1.19,2.21,0.59,-0.75,1.4545314088185,11.1376075496088,0.88564499580263
ILA,UpCom,3.4,3.12,-3.13,0.0,-4.35,0.240167381904258,15.8222984731326,0
ILB,HSX,30.2,-3.39,0.0,0.48,0.0,3.56049724044029,8.70664907359023,0
ILC,UpCom,7.6,-13.04,0.0,-2.47,0.0,1.76315199731294,4.48061200171039,0.206314023842329
ILS,UpCom,10.9,11.11,-14.45,-11.59,-4.89,-0.680201071611111,-44.1046056116063,0
IME,UpCom,141,0.0,0.0,0.0,0.0,0.219114000556952,643.500641864969,0
IMP,HSX,59,-0.35,-0.71,-1.01,-0.18,4.11476258095922,16.7999859043657,0.602649006622517
IN4,UpCom,97.5,0.0,0.0,-1.52,-1.52,0.770040473676,126.616721241361,0.0897714802764569
INC,HNX,0,-100.0,-8.67,-8.67,-8.67,1.0947071688521,15.8661412116448,0.628341074401893
INN,HNX,0,0.92,1.63,-0.25,-5.28,4.46542131721278,9.69673339290343,0.277497649773524
IPA,HNX,0,-0.93,3.87,2.42,4.07,-0.196680009571901,-104.738656688285,0
IRC,UpCom,7.9,0.0,0.0,-3.66,-3.66,2.15789618280946,3.89210881020993,0
ISG,UpCom,2.1,0.0,0.0,-13.33,0.0,-7.21072015647727,-1.16493218676007,0
ISH,UpCom,20.9,-1.97,2.56,-3.4,-12.69,2.33604685786524,8.86928422492529,0
IST,UpCom,30.6,4.45,3.73,-1.48,-8.13,3.87676727078445,7.90569224454227,0
ITA,HSX,5.14,1.13,0.0,2.11,-0.54,-0.170290978843229,-34.3529647884961,1.24577931163138
ITC,HSX,8.97,0.88,1.0,1.81,-2.56,0.736102899387661,16.505844509113,0.554146068463763
ITD,HSX,9.5,2.08,-1.86,1.33,-2.08,0.053381085942364,208.875480952912,0.550694897864005
ITQ,HNX,0,-0.98,3.7,0.0,0.0,-0.622901095674146,-5.13725216125482,1.2704408027342
ITS,UpCom,4,12.82,0.0,-2.34,-10.71,0.0904900907984694,50.9927957020437,0
IVS,HNX,0,-0.64,4.21,0.79,0.0,0.388652337604857,23.4142422919169,0.622995355358864
JOS,UpCom,1,0.0,0.0,0.0,0.0,-2.71865044267915,-0.514961385995745,0
JVC,HSX,3.16,0.65,0.29,0.0,-3.03,0.162555311524602,24.79156148269,0.211547430277026
KAC,UpCom,21,0.0,0.0,0.0,0.0,0.0209152706929696,1004.05107389114,0.441190187482511
KBC,HSX,28.5,-0.18,1.16,1.4,-1.12,3.01733969764901,11.9807524582554,1.11687342598638
KCB,UpCom,7.9,-11.84,-2.7,3.08,10.91,1.498990541,4.66980932069804,0
KCE,UpCom,9,0.0,0.0,-3.06,-3.06,1.04892078289573,9.13402081326226,0.0221781568257513
KDC,HSX,63.5,-0.31,-0.16,0.0,0.81,1.46925724727392,44.10391721411,0.797593508068277
KDH,HSX,30,-0.67,1.05,2.13,0.22,1.16543549177794,30.4607164021089,0.851879488853652
KDM,HNX,0,-5.91,3.41,-3.13,0.0,-0.430842736478873,-22.9782218934668,0
KGM,UpCom,9.5,-11.21,-1.64,14.74,-2.5,0.355367685185804,33.2050450615125,0
KHD,UpCom,6.3,0.0,0.0,-10.98,0.0,1.4782960812791,4.46459953698135,0
KHG,HSX,5.52,0.37,4.42,4.88,-4.19,0.651615067946767,11.3870908838563,0
KHL,UpCom,0.9,12.5,0.0,14.29,0.0,-0.0822813750833333,-9.72273493472577,0.703268775742704
KHP,HSX,8.75,0.0,0.43,0.48,-0.83,3.14366425484842,3.16191526645052,0.294935173957653
KHS,HNX,0,10.0,0.0,0.0,-7.5,0.983397379167873,20.7444116001834,0
KHW,UpCom,16.1,0.0,0.0,-5.61,-6.16,1.69491412890696,13.4520089313927,0
KIP,UpCom,9.9,0.0,0.0,0.0,-11.24,1.28243906796704,7.79764142389415,0
KKC,HNX,0,-100.0,0.0,-6.94,-9.2,-1.52350023902946,-4.20085263923365,0.198054508807291
KLB,UpCom,11.6,0.0,-1.63,0.0,-1.83,1.26276972455154,9.18615625197987,0
KLF,HNX,0,-100.0,0.0,0.0,0.0,-0.61942318701299,-1.29152414177099,2.18429585487687
KLM,UpCom,9.2,0.0,0.0,0.0,0.0,0,0,0
KMR,HSX,3.66,1.47,0.0,0.0,-2.07,0.222617876692463,16.4856482081623,1.13534185243914
KMT,HNX,0,-100.0,0.0,0.0,-6.21,0.377832767088868,23.2907274501425,0.0135833844535974
KOS,HSX,38.55,0.13,0.0,-0.26,-1.35,0.0524830340300784,749.76610493685,0
KPF,HSX,4.85,-0.38,1.34,0.84,0.2,0.75848328546,7.88415528019618,0
KSB,HSX,22.8,-2.3,3.33,0.47,1.16,1.34749413083659,24.4527966734394,0.316015297080496
KSD,HNX,0,0.0,0.0,-1.61,-1.69,-0.1581588531546,-32.8783365349584,0.725527999298922
KSF,HNX,0,0.26,0.5,0.74,-0.27,1.05459511905667,49.2131995134061,0
KSH,UpCom,0.6,0.0,0.0,-11.11,0.0,-0.00281600116559518,-248.579442562855,1.40957000279825
KSQ,HNX,0,-2.42,0.0,4.0,0.0,-0.128389604766667,-14.0198266306006,1.49907983524669
KST,HNX,0,-100.0,0.0,-7.7,-7.7,1.50774879281311,8.96174418631059,-0.0465340460958724
KTC,UpCom,10,0.0,0.0,0.0,-7.14,-0.0891575527309839,-112.160996950792,0
KTL,UpCom,25.3,0.0,0.0,0.0,-0.81,2.00782136878192,10.9571500443521,-0.509062588501841
KTS,HNX,0,1.19,1.77,0.0,1.57,6.87616179687186,5.54088183575504,0.313644728770485
KTT,HNX,0,-1.61,0.0,3.03,0.0,-5.08797259632217,-0.687896786733869,-0.466121678981292
KVC,UpCom,2.3,4.76,0.0,3.57,0.0,-0.19314019526497,-14.4972412198231,0
L10,HSX,21.95,0.0,0.0,6.06,0.0,1.68522092283043,10.9184497716158,-0.00690234119951497
L12,UpCom,5.3,12.24,-10.91,0.0,0.0,0.026456198897115,219.230284084101,0
L14,HNX,0,2.11,2.23,3.03,-3.0,-2.52735095694169,-21.1684094973258,-0.0878976426255368
L18,HNX,0,-2.31,0.61,0.25,-7.38,0.740217746745296,52.957390136025,0.768381386381562
L35,UpCom,5.7,0.0,0.0,7.14,0.0,-2.80783536381274,-1.63827269194077,0.0155989834370344
L40,HNX,0,-100.0,0.0,0.0,0.0,-0.0120916340773056,-1571.33435220807,0
L43,HNX,0,-100.0,0.0,-8.11,7.41,-3.87365077916331,-0.929355846780173,0.541056874945228
L44,UpCom,0.6,0.0,0.0,0.0,0.0,-3.09181090630467,-0.226404531587813,0.787222855139777
L45,UpCom,3.3,0.0,6.52,3.23,0.0,0.0171051970833333,163.692940008754,0
L61,HNX,0,-100.0,0.0,0.0,0.0,-12.5736996607085,-0.429467869100965,0.20340022785032
L62,HNX,0,-100.0,0.0,-7.69,0.0,0.639823873020494,5.47025540556517,0.465432630219544
L63,UpCom,4,0.0,0.0,0.0,14.29,0,0,0
LAF,HSX,12.4,-1.53,-0.74,-1.41,-7.19,1.69624772567879,8.25351143471547,1.13543512732021
LAI,UpCom,40,0.95,-0.48,-7.99,14.84,0.122087206097684,356.302690432566,0
LAS,HNX,0,1.67,3.28,-3.77,-2.14,0.810733801671593,17.6383419200185,0.387783717465603
LAW,UpCom,20.4,0.0,-2.89,-2.89,-2.89,1.1823540552298,17.0382239254444,0
LBC,UpCom,18.4,0.0,0.0,0.0,-5.56,0,0,0
LBE,HNX,0,-100.0,0.0,0.0,-45.0,0.5053321383,28.8918889052183,0.141091928840592
LBM,HSX,47.9,-1.35,-0.4,0.0,0.0,7.34511090147516,6.94339414123174,-0.167335136647701
LCC,UpCom,7.3,0.0,0.0,0.0,0.0,0,0,0
LCD,HNX,0,-100.0,0.0,0.0,0.0,-0.442348822203481,-60.3596045921379,0.0556480588905442
LCG,HSX,10.65,2.35,2.44,1.05,3.1,0.397266118063505,36.7511834917321,1.04934241208842
LCM,UpCom,2.7,0.0,0.0,2.86,-3.33,-0.0477086285144013,-69.16987770889,0.881354351273202
LCS,UpCom,0.8,11.11,0.0,0.0,0.0,-0.0537664389744868,-24.1786516792915,0.279642450267286
LDG,HSX,3.59,2.56,2.37,4.08,-1.82,-0.647126154025761,-7.51012761540546,0
LDP,HNX,0,-0.05,3.2,0.0,-3.23,-1.86834882858986,-7.11858502891999,0.517439862542955
LDW,UpCom,12.3,0.0,0.0,0.0,-2.98,0.857420336662972,14.3453560337405,0
LEC,HSX,7.54,6.96,-6.01,4.06,-6.78,-0.394821234214559,-14.6901926679255,0
LG9,UpCom,11,-11.11,0.0,-10.99,-18.26,0,0,0
LGC,HSX,50.8,0.0,0.0,0.75,-0.1,1.22369080832047,42.9029944844131,0.476541367409757
LGL,HSX,3.99,1.63,1.5,3.61,0.0,0.699612387076,7.07534642245017,0.734166588937599
LGM,UpCom,10.5,3.96,0.0,1.12,0.0,0,0,0
LHC,HNX,0,-1.64,1.14,-3.76,-4.7,6.54291314100954,8.55887871245062,0.0418894049601262
LHG,HSX,28.55,1.46,4.19,1.27,-1.6,3.51015963413249,8.34719871856805,0.471597798712807
LIC,UpCom,15.7,12.5,4.17,0.57,-1.18,-0.0305701395333333,-457.963235160721,0
LIG,HNX,0,-0.12,2.27,1.82,0.0,0.0102065559900969,538.869331176597,0.455173620222164
LIX,HSX,46.5,0.0,0.0,0.0,-2.09,5.6629078063279,8.47621074571678,0.428224979013152
LKW,UpCom,30.5,14.73,-0.64,7.52,-3.12,0,0,-0.0609514275263269
LLM,UpCom,7.6,-6.59,0.0,7.76,9.93,-0.880411290598219,-14.9929926398728,0
LM3,UpCom,2.2,13.64,0.0,0.0,0.0,-1.32762667218,-2.18434900470787,0.408245825443278
LM7,UpCom,2.5,0.0,0.0,3.7,0.0,-4.47188655314544,-0.648495878760653,1.38761169428299
LM8,HSX,13,0.0,-6.67,0.0,-5.0,1.17925015666606,11.7023516359031,0.182725492024998
LMC,UpCom,15,-7.98,-14.29,0.0,0.0,0,0,0
LMH,UpCom,3.1,0.0,0.0,2.33,6.15,0.916491756307994,4.364469153671,0
LMI,UpCom,9,0.0,0.0,5.88,-9.09,0,0,0
LNC,UpCom,10,0.0,-0.4,-0.4,-0.4,0,0,0
LO5,UpCom,1,0.0,0.0,0.0,0.0,-5.95909727100409,-0.167810652272085,0.0806381687332004
LPT,UpCom,6.7,11.76,-5.34,-4.01,-4.84,-0.108414960494333,-76.3248544864546,0
LQN,UpCom,2.9,-14.29,0.0,8.33,0.0,0,0,0
LSG,UpCom,12,5.0,0.0,0.0,-1.33,0.2135001761,29.039788693645,0
LSS,HSX,10.65,0.0,3.45,0.38,-1.64,0.2788823201986,49.8418113780085,0.639212760003731
LTC,UpCom,3.7,9.09,0.0,-7.69,0.0,-0.473084259830266,-3.80481904142363,0.354657786346508
LTG,UpCom,22.9,-1.44,-19.78,-20.0,-20.0,6.14261112035312,5.32007972620825,0
LUT,HNX,0.9,0.0,0.0,0.0,0.0,-0.189088094164632,-8.99051845390048,0.221244231755256
M10,UpCom,17.9,-1.68,0.0,0.0,-8.87,3.93748012011076,4.82132445593534,0
MA1,UpCom,15,0.0,0.0,0.0,-9.39,0,0,0
MAC,HNX,0,1.47,0.0,1.89,3.85,1.9147983111204,5.2747069711432,0.995968802033126
MAS,HNX,0,-100.0,0.0,-6.13,0.0,0.90642472248958,32.5454494654288,0.150205941635264
MBB,HSX,17.7,1.45,0.55,0.8,-1.4,3.37074945632614,5.25105773340142,0.883966047943289
MBG,HNX,0,0.07,4.65,1.72,-4.08,0.452249991472999,11.7191820893963,0
MBN,UpCom,7.9,0.0,0.0,0.0,0.0,0,0,0
MBS,HNX,0,0.63,5.34,-11.33,-14.34,1.40015560875739,13.2842377544787,0
MCC,HNX,0,-100.0,0.0,0.0,-2.94,0.793699980823449,15.2450551749371,0.0090263780562615
MCD,UpCom,15.7,0.0,0.0,0.0,-7.15,0,0,0
MCF,HNX,0,1.59,0.0,9.62,-5.39,0.940908587401935,10.2029040105881,-0.439050039435632
MCG,UpCom,2.4,0.0,-3.85,0.0,-100.0,-1.7319099790027,-1.55897248282776,0.95075086279265
MCH,UpCom,74,-1.06,-0.66,2.18,-6.04,8.23425796600589,9.66693056358189,0
MCM,UpCom,37.4,1.62,1.88,0.0,-4.59,3.23619518739919,11.927587109176,0
MCO,HNX,0,-5.34,0.0,2.56,-2.5,0.0357734122983122,109.019513360318,0.671217488982978
MCP,HSX,35.1,0.0,2.94,3.23,0.0,0.917335240526287,38.1539904429269,0.434474396045145
MDA,UpCom,9,0.0,0.0,0.0,0.0,0,0,0
MDC,HNX,0,2.16,2.83,-0.82,-6.71,5.59726499011079,2.03670900344033,-0.217597055472789
MDF,UpCom,8.8,0.0,0.0,0.0,-1.92,-0.589893386236055,-17.2912601463179,-0.0184144158019367
MDG,HSX,16,0.0,0.0,0.0,0.0,1.66025998038376,8.61310889195477,-0.0974722507228803
MEC,UpCom,6.5,0.0,0.0,0.0,0.0,-5.98411937407567,-1.08620827788951,0.527999298922093
MED,HNX,0,-100.0,0.0,0.0,-1.92,0.940363400012764,26.3727831173176,0
MEF,UpCom,2.2,0.0,0.0,0.0,0.0,0,0,0
MEL,HNX,0,-8.82,0.0,-3.03,-4.04,-0.32827150312614,-19.8006830873234,0
MES,UpCom,10,0.0,0.0,0.0,0.0,-0.0974868505913979,-102.577936812356,0
MFS,UpCom,27.9,-3.21,0.0,-1.33,-1.13,5.1918278536929,5.48939618245012,0
MGC,UpCom,6.1,0.0,0.0,-14.29,6.42,0,0,0
MGG,UpCom,31,2.36,-7.0,-19.13,2.99,0,0,0
MGR,UpCom,6,0.0,-6.78,4.76,0.0,-0.8714456286,-12.8522074498131,0
MH3,UpCom,33.9,0.0,0.0,14.89,-23.79,2.62258556097065,12.5830022444668,0
MHC,HSX,8.44,1.14,2.63,6.97,3.81,1.10065859509942,10.039443701434,0.74983676895812
MHL,HNX,0,-100.0,0.0,-2.7,1.61,0.434254959349154,7.59922236684625,0.115414950486373
MIC,UpCom,12.7,11.57,5.52,0.0,0.0,0.664342290671911,20.3208499437033,-0.782777777777778
MIE,UpCom,6.8,0.0,0.0,0.0,0.0,-0.100130422516187,-119.843696835096,0
MIG,HSX,16.5,3.77,2.06,-0.51,4.05,0.820586258940711,20.1075753099982,0
MIM,HNX,0,-100.0,0.0,0.0,0.0,-3.12955938008552,-1.34204195859841,0.0935939006222066
MKP,UpCom,25.3,0.0,0.0,1.13,9.28,0.872895799195424,30.3587209658082,0.249728791494901
MKV,HNX,0,-100.0,-8.16,1.05,-6.25,1.12268867781351,8.19461368214513,-0.0384648260535088
MLC,UpCom,12.8,0.0,0.0,0.0,-10.08,0,0,0
MLS,UpCom,12.3,0.0,-6.02,4.9,0.0,10.769892182408,1.2813498748429,0
MML,UpCom,25.8,0.72,2.96,-3.23,2.27,-1.39318632328089,-21.1027050070117,0
MNB,UpCom,23,0.0,0.0,-6.41,-20.17,4.17953455747179,6.46004946931994,0
MND,UpCom,8.4,0.0,0.0,0.0,-1.38,0,0,0
MPC,UpCom,16.9,-0.6,-1.53,-0.54,-1.08,0.592236996027753,32.7571565608355,0.43148959985076
MPT,UpCom,0.6,16.67,0.0,0.0,0.0,-0.0525829175155976,-13.3123081234958,0
MPY,UpCom,7,0.0,0.0,0.0,-8.57,0,0,0
MQB,UpCom,9,0.0,0.0,0.0,-3.89,0,0,0
MQN,UpCom,21.3,3.78,0.0,-17.77,1.77,0,0,0
MRF,UpCom,36.5,0.0,0.0,0.0,-7.57,0,0,0
MSB,HSX,13,0.82,2.22,2.49,-0.39,1.7653778436,7.36386266947256,0
MSH,HSX,36.1,3.42,1.4,0.13,-0.27,3.57007146558994,13.1930132082711,0
MSN,HSX,62.7,-5.86,-0.68,0.23,5.43,0.913693428205218,87.2283826715881,0.676615987314616
MSR,UpCom,14.5,0.67,1.16,0.0,-1.52,-0.616296476146385,-28.0709052697728,0
MST,HNX,0,-0.93,0.0,0.0,-12.42,0.846106721591941,6.61855042288715,0
MTA,UpCom,4,2.5,-2.38,-2.08,-7.81,-0.32221244041528,-14.5866497083181,0
MTB,UpCom,9.9,0.0,0.0,0.0,-1.0,NaN,NaN,0
MTC,UpCom,7.7,0.0,0.0,0.0,0.0,0,0,0
MTG,UpCom,7.5,0.0,0.0,-4.76,-4.88,-2.63777449508325,-2.23673403886399,0.635388489879675
MTH,UpCom,12,0.0,0.0,0.0,-7.58,0,0,-0.0264905762085363
MTL,UpCom,4.4,0.0,2.27,0.0,0.0,0,0,0
MTP,UpCom,9.8,0.0,0.0,4.08,-12.11,0,0,-0.024440251814489
MTS,UpCom,11.2,8.42,0.0,13.33,0.0,0.30111330619688,27.5643747027676,0
MTV,UpCom,16,0.0,-4.24,-4.24,-4.24,0.714122659432,27.5246832464804,0
MVB,HNX,0,0.0,0.0,0.0,-5.26,2.36854021248323,8.40179951141146,0
MVC,UpCom,12.2,3.31,2.86,3.34,0.93,0.732666102689304,17.6069289307225,0
MVN,UpCom,16.7,10.49,-5.26,0.0,0.0,1.42321653490602,12.1555642277177,0
MWG,HSX,37,0.0,0.41,0.57,3.13,0.534500353169691,104.3965633869,0.727264247738084
NAB,UpCom,14.2,2.31,1.45,0.75,-20.89,1.68198121555894,8.44242484318185,0
NAC,UpCom,0.8,0.0,0.0,0.0,-70.83,0,0,0
NAF,HSX,14.65,0.35,0.32,-0.34,-2.42,1.75480242914082,9.48824763603278,0
NAG,HNX,0,-1.73,-1.89,-4.87,-3.28,0.720152149740172,15.6911286095265,0.867934449215669
NAP,HNX,0,-100.0,0.0,-9.66,-9.66,0.568496564885031,9.32283557609857,0
NAS,UpCom,26.5,0.0,14.84,0.0,0.0,4.61564568175362,5.54635294065159,0
NAU,UpCom,5.4,0.0,0.0,0.0,-8.18,0,0,0
NAV,HSX,15.5,4.49,0.0,-2.25,0.0,2.07197530548226,7.96397000556073,0.441936386531107
NAW,UpCom,7.9,0.0,0.0,0.0,-0.7,0.14265385603947,59.5847896158391,0
NBB,HSX,20.1,0.0,-0.26,4.87,-1.67,0.133015124833689,169.529593181186,0.529334950097939
NBC,HNX,0,0.63,0.91,0.79,-3.39,1.79658848926551,6.79064798249246,0.402944527210586
NBE,UpCom,11.8,1.72,0.0,0.81,-6.54,-0.78704216048282,-14.9928435762084,0
NBP,HNX,0,-100.0,0.0,0.0,0.0,1.66526224945428,9.00759024887256,0.262904215230918
NBT,UpCom,13.9,0.0,0.75,0.0,-3.36,1.86735306791837,7.33658794117177,0
NBW,HNX,0,-3.44,-9.6,0.0,-4.98,2.11580583090872,10.4924561959759,-0.0232155100175211
NCS,UpCom,19.3,0.0,0.0,1.56,0.0,Infinity,0,0
NCT,HSX,87,0.12,-0.11,0.0,0.45,7.96331340986275,11.1134643891311,0.773505303760849
ND2,UpCom,30,0.98,1.64,1.61,-8.82,2.24957240962275,13.5581321452617,-0.168733034287584
NDC,UpCom,211,-14.84,0.0,0.0,-1.78,0,0,-0.0298018982346033
NDF,UpCom,0.9,0.0,0.0,0.0,0.0,1.12378091000535,0.978838481955318,0.83954079397073
NDN,HNX,0,1.03,3.06,5.88,0.0,-0.620969531000893,-18.6804656603728,1.39470686180002
NDP,UpCom,21.5,0.0,0.0,-6.11,-2.27,1.68722688110824,13.0391473999925,0
NDT,UpCom,5.8,8.62,0.0,-1.33,0.0,-6.32416343035675,-1.15430287031469,0
NDW,UpCom,6.5,0.0,0.0,-9.62,-21.29,0.799658979217025,8.12846496936029,0
NDX,HNX,0,-2.72,1.54,-11.4,-11.4,1.4157498399705,4.7324744886707,-0.16054684076768
NED,UpCom,4.7,0.0,0.0,1.61,-3.7,0.280522438003151,20.319230221206,0
NET,HNX,0,-1.98,-5.65,-5.28,-5.81,4.96086683641618,12.2924335353061,-0.0497765314170537
NFC,HNX,0,-100.0,9.32,0.0,-18.2,1.41838760005068,8.31930566763162,-0.140127946718079
NGC,UpCom,2.5,0.0,0.0,-3.03,0.0,-1.85280349121348,-1.83505699126959,0.438447639248959
NHA,HSX,15.05,4.44,0.0,2.56,-0.79,0.0255530613328853,860.953594303288,0.034089913241609
NHC,HNX,0,-100.0,0.0,-9.71,-2.75,-0.332745476589671,-110.895572129756,0.585750591534484
NHH,HSX,19.25,2.43,2.99,1.29,0.8,1.50428115583693,9.63915551540143,0
NHP,UpCom,0.5,0.0,0.0,16.67,0.0,-0.941455246275505,-0.531092690787004,0
NHT,HSX,12.1,0.84,0.0,-2.38,-1.1,1.55427517128475,7.94582595679737,0
NHV,UpCom,1.1,-8.33,0.0,-8.33,1.6,0.102726971305422,18.4956294910226,0
NJC,UpCom,20.4,0.53,7.53,-11.19,-11.19,0,0,0
NKG,HSX,19.1,4.05,3.5,2.12,-4.44,-2.13540229578485,-10.7005598172787,1.26611323570562
NLG,HSX,32.4,3.35,1.68,4.17,0.43,1.48159841778339,25.8842069076823,0.201753567764201
NLS,UpCom,5.6,0.0,0.0,0.0,-11.9,0,0,0
NNC,HSX,20.4,0.26,-0.57,3.02,0.61,2.05023360832537,9.21846170273131,0.461524111556758
NNT,UpCom,37.1,0.0,0.0,0.0,-9.84,0,0,-0.0208497776408756
NOS,UpCom,0.9,0.0,0.0,-11.11,0.0,-8.97209302510028,-0.111456713300052,0.61558734939759
NQB,UpCom,13.2,0.0,0.0,-2.22,-2.22,0.678203951111362,19.4631717765273,0
NQN,UpCom,13.5,0.0,0.0,0.0,0.0,1.07918547628785,12.5094344731519,0
NQT,UpCom,9,0.0,0.0,0.0,-4.67,0.798648401367846,12.5211544690667,0
NRC,HNX,0,-0.36,1.96,4.35,0.0,-0.671067358440132,-8.94098025263329,0
NS2,UpCom,8,0.0,0.0,10.67,-1.7,0.127410230012518,69.8531036253966,0
NSC,HSX,70,-1.43,0.71,0.0,1.1,10.5084671011911,7.06097276467564,0.124335416472344
NSG,UpCom,13,0.0,0.0,0.0,0.0,0,0,0
NSH,HNX,0,0.02,4.0,1.67,-2.0,-0.179670778034601,-25.0458090582398,0
NSL,UpCom,19,0.0,0.0,-5.0,-7.22,0,0,0
NSS,UpCom,3,0.0,0.0,0.0,-25.0,0,0,0
NST,HNX,0,-7.58,0.0,-8.19,-3.6,2.15976109979403,4.07452472444255,-0.305061082024433
NT2,HSX,23.6,2.45,0.0,-0.51,-6.81,1.92164373966002,14.0244517981091,0.160714629497719
NTB,UpCom,0.5,0.0,0.0,0.0,0.0,-12.8114043843049,-0.0390277275622135,0.00654563656315577
NTC,UpCom,183.9,1.78,0.16,-1.62,-9.23,10.6511622868086,17.2000008137038,0
NTF,UpCom,17.5,0.0,0.0,0.0,0.0,0,0,0
NTH,HNX,0,-7.43,0.0,7.51,-8.3,5.88968169584045,9.27045005480702,0
NTL,HSX,24,6.52,3.36,0.96,-2.91,0.314841084896102,79.8815694854423,0.757578584087305
NTP,HNX,0,-1.74,1.39,1.7,-4.95,3.04043542345137,12.6297699677535,0.59898343703444
NTT,UpCom,6.8,0.0,4.29,0.0,0.0,0.0856059932340426,86.4425459064387,0
NTW,UpCom,16.8,0.0,-1.18,0.0,-5.56,0,0,0.00546753171745952
NUE,UpCom,7.7,0.0,0.0,0.0,-9.01,0,0,0
NVB,HNX,0,0.55,2.54,1.36,-0.68,1.14941788261145E-05,887405.71678125,0.320129699412847
NVL,HSX,14,3.1,1.74,6.74,-6.94,-0.0482435878669376,-383.470650048366,0
